"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"11527" 104 4 25 0 "ByFB" 1 1 2 0.5 0 1
"15177" 104 5 1 1 "ByFB" 1 -3 0 0.2 -4 1
"15421" 104 5 2 1 "ByFB" 1 -3 0 0.2 -4 1
"15422" 104 5 3 1 "ByFB" 1 -3 0 0.2 -4 1
"15423" 104 5 4 1 "ByFB" 1 -3 0 0.2 -4 1
"15532" 104 5 5 1 "ByFB" 1 -3 0 0.2 -4 1
"15604" 104 5 6 0 "ByFB" 1 -3 0 0.2 -4 1
"15589" 104 5 7 0 "ByFB" 1 -3 0 0.2 -4 1
"15427" 104 5 8 0 "ByFB" 1 -3 0 0.2 -4 1
"15509" 104 5 9 0 "ByFB" 1 -3 0 0.2 -4 1
"15486" 104 5 10 0 "ByFB" 1 -3 0 0.2 -4 1
"14821" 104 5 11 1 "ByFB" 1 -3 0 0.2 -4 1
"14822" 104 5 12 1 "ByFB" 1 -3 0 0.2 -4 1
"14823" 104 5 13 1 "ByFB" 1 -3 0 0.2 -4 1
"14824" 104 5 14 1 "ByFB" 1 -3 0 0.2 -4 1
"13364" 104 5 15 0 "ByFB" 1 -3 0 0.2 -4 1
"13365" 104 5 16 1 "ByFB" 1 -3 0 0.2 -4 1
"13366" 104 5 17 0 "ByFB" 1 -3 0 0.2 -4 1
"13367" 104 5 18 0 "ByFB" 1 -3 0 0.2 -4 1
"13368" 104 5 19 0 "ByFB" 1 -3 0 0.2 -4 1
"13733" 104 5 20 0 "ByFB" 1 -3 0 0.2 -4 1
"13734" 104 5 21 0 "ByFB" 1 -3 0 0.2 -4 1
"13735" 104 5 22 0 "ByFB" 1 -3 0 0.2 -4 1
"13372" 104 5 23 0 "ByFB" 1 -3 0 0.2 -4 1
"13740" 104 5 24 0 "ByFB" 1 -3 0 0.2 -4 1
"13741" 104 5 25 0 "ByFB" 1 -3 0 0.2 -4 1
"17391" 104 6 1 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18122" 104 6 2 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18366" 104 6 3 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18367" 104 6 4 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18489" 104 6 5 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18490" 104 6 6 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18491" 104 6 7 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18128" 104 6 8 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18129" 104 6 9 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18542" 104 6 10 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18135" 104 6 11 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18500" 104 6 12 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18501" 104 6 13 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18545" 104 6 14 0 "ByFB" 0.75 -3 0 0.8 -4 1
"18257" 104 6 15 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18379" 104 6 16 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18623" 104 6 17 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17772" 104 6 18 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18137" 104 6 19 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18138" 104 6 20 1 "ByFB" 0.75 -3 0 0.8 -4 1
"18139" 104 6 21 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17046" 104 6 22 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17047" 104 6 23 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17048" 104 6 24 1 "ByFB" 0.75 -3 0 0.8 -4 1
"17049" 104 6 25 1 "ByFB" 0.75 -3 0 0.8 -4 1
"21427" 104 7 1 0 "ByFB" 1 -1 0 0.95 -20 1
"21428" 104 7 2 0 "ByFB" 1 -1 0 0.95 -20 1
"21429" 104 7 3 0 "ByFB" 1 -1 0 0.95 -20 1
"21430" 104 7 4 0 "ByFB" 1 -1 0 0.95 -20 1
"21431" 104 7 5 0 "ByFB" 1 -1 0 0.95 -20 1
"21432" 104 7 6 1 "ByFB" 1 -1 0 0.95 -20 1
"21433" 104 7 7 1 "ByFB" 1 -1 0 0.95 -20 1
"21678" 104 7 8 1 "ByFB" 1 -1 0 0.95 -20 1
"21666" 104 7 9 1 "ByFB" 1 -1 0 0.95 -20 1
"21559" 104 7 10 1 "ByFB" 1 -1 0 0.95 -20 1
"21436" 104 7 11 1 "ByFB" 1 -1 0 0.95 -20 1
"21437" 104 7 12 1 "ByFB" 1 -1 0 0.95 -20 1
"21439" 104 7 13 1 "ByFB" 1 -1 0 0.95 -20 1
"21563" 104 7 14 1 "ByFB" 1 -1 0 0.95 -20 1
"20709" 104 7 15 1 "ByFB" 1 -1 0 0.95 -20 1
"21561" 104 7 16 1 "ByFB" 1 -1 0 0.95 -20 1
"21562" 104 7 17 1 "ByFB" 1 -1 0 0.95 -20 1
"21075" 104 7 18 1 "ByFB" 1 -1 0 0.95 -20 1
"21076" 104 7 19 1 "ByFB" 1 -1 0 0.95 -20 1
"21077" 104 7 20 1 "ByFB" 1 -1 0 0.95 -20 1
"21443" 104 7 21 1 "ByFB" 1 -1 0 0.95 -20 1
"21078" 104 7 22 1 "ByFB" 1 -1 0 0.95 -20 1
"20715" 104 7 23 1 "ByFB" 1 -1 0 0.95 -20 1
"20352" 104 7 24 1 "ByFB" 1 -1 0 0.95 -20 1
"20353" 104 7 25 1 "ByFB" 1 -1 0 0.95 -20 1
"24946" 104 8 1 0 "ByFB" 1 1 20 0.05 0 1
"24733" 104 8 2 0 "ByFB" 1 1 20 0.05 0 1
"24735" 104 8 3 0 "ByFB" 1 1 20 0.05 0 1
"24736" 104 8 4 0 "ByFB" 1 1 20 0.05 0 1
"24819" 104 8 5 0 "ByFB" 1 1 20 0.05 0 1
"24739" 104 8 6 0 "ByFB" 1 1 20 0.05 0 1
"24821" 104 8 7 0 "ByFB" 1 1 20 0.05 0 1
"24620" 104 8 8 0 "ByFB" 1 1 20 0.05 0 1
"24742" 104 8 9 0 "ByFB" 1 1 20 0.05 0 1
"24812" 104 8 10 0 "ByFB" 1 1 20 0.05 0 1
"24499" 104 8 11 0 "ByFB" 1 1 20 0.05 0 1
"24743" 104 8 12 0 "ByFB" 1 1 20 0.05 0 1
"24744" 104 8 13 0 "ByFB" 1 1 20 0.05 0 1
"24774" 104 8 14 0 "ByFB" 1 1 20 0.05 0 1
"24257" 104 8 15 0 "ByFB" 1 1 20 0.05 0 1
"24379" 104 8 16 0 "ByFB" 1 1 20 0.05 0 1
"24623" 104 8 17 0 "ByFB" 1 1 20 0.05 0 1
"23651" 104 8 18 0 "ByFB" 1 1 20 0.05 0 1
"24016" 104 8 19 0 "ByFB" 1 1 20 0.05 0 1
"24017" 104 8 20 0 "ByFB" 1 1 20 0.05 0 1
"23654" 104 8 21 0 "ByFB" 1 1 20 0.05 0 1
"23289" 104 8 22 0 "ByFB" 1 1 20 0.05 0 1
"22926" 104 8 23 0 "ByFB" 1 1 20 0.05 0 1
"22563" 104 8 24 0 "ByFB" 1 1 20 0.05 0 1
"22928" 104 8 25 0 "ByFB" 1 1 20 0.05 0 1
"26942" 104 9 1 0 "ByFB" 1 1 100 0.01 0 1
"27672" 104 9 2 0 "ByFB" 1 1 100 0.01 0 1
"27673" 104 9 3 0 "ByFB" 1 1 100 0.01 0 1
"27674" 104 9 4 0 "ByFB" 1 1 100 0.01 0 1
"27675" 104 9 5 0 "ByFB" 1 1 100 0.01 0 1
"27676" 104 9 6 0 "ByFB" 1 1 100 0.01 0 1
"27800" 104 9 7 0 "ByFB" 1 1 100 0.01 0 1
"27680" 104 9 8 0 "ByFB" 1 1 100 0.01 0 1
"27802" 104 9 9 0 "ByFB" 1 1 100 0.01 0 1
"27844" 104 9 10 0 "ByFB" 1 1 100 0.01 0 1
"27559" 104 9 11 0 "ByFB" 1 1 100 0.01 0 1
"27681" 104 9 12 0 "ByFB" 1 1 100 0.01 0 1
"27805" 104 9 13 0 "ByFB" 1 1 100 0.01 0 1
"27807" 104 9 14 0 "ByFB" 1 1 100 0.01 0 1
"27682" 104 9 15 0 "ByFB" 1 1 100 0.01 0 1
"27562" 104 9 16 0 "ByFB" 1 1 100 0.01 0 1
"27927" 104 9 17 0 "ByFB" 1 1 100 0.01 0 1
"27319" 104 9 18 0 "ByFB" 1 1 100 0.01 0 1
"27320" 104 9 19 0 "ByFB" 1 1 100 0.01 0 1
"27321" 104 9 20 0 "ByFB" 1 1 100 0.01 0 1
"27890" 104 9 21 0 "ByFB" 1 1 100 0.01 0 1
"26958" 104 9 22 0 "ByFB" 1 1 100 0.01 0 1
"26959" 104 9 23 0 "ByFB" 1 1 100 0.01 0 1
"26960" 104 9 24 0 "ByFB" 1 1 100 0.01 0 1
"26961" 104 9 25 0 "ByFB" 1 1 100 0.01 0 1
"30976" 104 10 1 1 "ByFB" 1 2 101 0.01 1 1
"30977" 104 10 2 1 "ByFB" 1 2 101 0.01 1 1
"30978" 104 10 3 1 "ByFB" 1 2 101 0.01 1 1
"30979" 104 10 4 1 "ByFB" 1 2 101 0.01 1 1
"30980" 104 10 5 1 "ByFB" 1 2 101 0.01 1 1
"30860" 104 10 6 0 "ByFB" 1 2 101 0.01 1 1
"30861" 104 10 7 0 "ByFB" 1 2 101 0.01 1 1
"30983" 104 10 8 0 "ByFB" 1 2 101 0.01 1 1
"30863" 104 10 9 0 "ByFB" 1 2 101 0.01 1 1
"31043" 104 10 10 0 "ByFB" 1 2 101 0.01 1 1
"30620" 104 10 11 0 "ByFB" 1 2 101 0.01 1 1
"30864" 104 10 12 0 "ByFB" 1 2 101 0.01 1 1
"30986" 104 10 13 0 "ByFB" 1 2 101 0.01 1 1
"30987" 104 10 14 0 "ByFB" 1 2 101 0.01 1 1
"30257" 104 10 15 0 "ByFB" 1 2 101 0.01 1 1
"30258" 104 10 16 0 "ByFB" 1 2 101 0.01 1 1
"30259" 104 10 17 0 "ByFB" 1 2 101 0.01 1 1
"29530" 104 10 18 0 "ByFB" 1 2 101 0.01 1 1
"29531" 104 10 19 0 "ByFB" 1 2 101 0.01 1 1
"29532" 104 10 20 0 "ByFB" 1 2 101 0.01 1 1
"29533" 104 10 21 0 "ByFB" 1 2 101 0.01 1 1
"28804" 104 10 22 0 "ByFB" 1 2 101 0.01 1 1
"28805" 104 10 23 0 "ByFB" 1 2 101 0.01 1 1
"28806" 104 10 24 0 "ByFB" 1 2 101 0.01 1 1
"29173" 104 10 25 0 "ByFB" 1 2 101 0.01 1 1
"33187" 104 11 1 0 "ByFB" 1 19 20 0.9 -20 1
"33188" 104 11 2 0 "ByFB" 1 19 20 0.9 -20 1
"33189" 104 11 3 0 "ByFB" 1 19 20 0.9 -20 1
"33190" 104 11 4 0 "ByFB" 1 19 20 0.9 -20 1
"33191" 104 11 5 0 "ByFB" 1 19 20 0.9 -20 1
"33192" 104 11 6 1 "ByFB" 1 19 20 0.9 -20 1
"33193" 104 11 7 0 "ByFB" 1 19 20 0.9 -20 1
"33927" 104 11 8 0 "ByFB" 1 19 20 0.9 -20 1
"33928" 104 11 9 0 "ByFB" 1 19 20 0.9 -20 1
"33929" 104 11 10 0 "ByFB" 1 19 20 0.9 -20 1
"33930" 104 11 11 0 "ByFB" 1 19 20 0.9 -20 1
"33931" 104 11 12 0 "ByFB" 1 19 20 0.9 -20 1
"33932" 104 11 13 0 "ByFB" 1 19 20 0.9 -20 1
"34055" 104 11 14 0 "ByFB" 1 19 20 0.9 -20 1
"33201" 104 11 15 0 "ByFB" 1 19 20 0.9 -20 1
"33202" 104 11 16 0 "ByFB" 1 19 20 0.9 -20 1
"33203" 104 11 17 0 "ByFB" 1 19 20 0.9 -20 1
"33204" 104 11 18 0 "ByFB" 1 19 20 0.9 -20 1
"33205" 104 11 19 0 "ByFB" 1 19 20 0.9 -20 1
"33206" 104 11 20 0 "ByFB" 1 19 20 0.9 -20 1
"33207" 104 11 21 0 "ByFB" 1 19 20 0.9 -20 1
"33208" 104 11 22 0 "ByFB" 1 19 20 0.9 -20 1
"33209" 104 11 23 0 "ByFB" 1 19 20 0.9 -20 1
"33210" 104 11 24 0 "ByFB" 1 19 20 0.9 -20 1
"33211" 104 11 25 0 "ByFB" 1 19 20 0.9 -20 1
"36859" 104 12 1 0 "ByFB" 1 0 50 0.5 -50 1
"36860" 104 12 2 0 "ByFB" 1 0 50 0.5 -50 1
"36497" 104 12 3 0 "ByFB" 1 0 50 0.5 -50 1
"36134" 104 12 4 0 "ByFB" 1 0 50 0.5 -50 1
"36135" 104 12 5 0 "ByFB" 1 0 50 0.5 -50 1
"36136" 104 12 6 0 "ByFB" 1 0 50 0.5 -50 1
"36137" 104 12 7 0 "ByFB" 1 0 50 0.5 -50 1
"36138" 104 12 8 0 "ByFB" 1 0 50 0.5 -50 1
"36139" 104 12 9 0 "ByFB" 1 0 50 0.5 -50 1
"36504" 104 12 10 0 "ByFB" 1 0 50 0.5 -50 1
"36505" 104 12 11 0 "ByFB" 1 0 50 0.5 -50 1
"36506" 104 12 12 0 "ByFB" 1 0 50 0.5 -50 1
"36507" 104 12 13 0 "ByFB" 1 0 50 0.5 -50 1
"37237" 104 12 14 0 "ByFB" 1 0 50 0.5 -50 1
"34544" 104 12 15 0 "ByFB" 1 0 50 0.5 -50 1
"34491" 104 12 16 0 "ByFB" 1 0 50 0.5 -50 1
"34642" 104 12 17 0 "ByFB" 1 0 50 0.5 -50 1
"35050" 104 12 18 0 "ByFB" 1 0 50 0.5 -50 1
"35051" 104 12 19 0 "ByFB" 1 0 50 0.5 -50 1
"35052" 104 12 20 0 "ByFB" 1 0 50 0.5 -50 1
"35053" 104 12 21 0 "ByFB" 1 0 50 0.5 -50 1
"35054" 104 12 22 0 "ByFB" 1 0 50 0.5 -50 1
"34691" 104 12 23 0 "ByFB" 1 0 50 0.5 -50 1
"35785" 104 12 24 1 "ByFB" 1 0 50 0.5 -50 1
"35786" 104 12 25 1 "ByFB" 1 0 50 0.5 -50 1
"39435" 104 14 1 0 "ByFB" 1 0 1 0.5 -1 1
"39800" 104 14 2 0 "ByFB" 1 0 1 0.5 -1 1
"39801" 104 14 3 0 "ByFB" 1 0 1 0.5 -1 1
"39803" 104 14 4 0 "ByFB" 1 0 1 0.5 -1 1
"39440" 104 14 5 0 "ByFB" 1 0 1 0.5 -1 1
"39441" 104 14 6 0 "ByFB" 1 0 1 0.5 -1 1
"39806" 104 14 7 0 "ByFB" 1 0 1 0.5 -1 1
"39807" 104 14 8 0 "ByFB" 1 0 1 0.5 -1 1
"39808" 104 14 9 0 "ByFB" 1 0 1 0.5 -1 1
"40174" 104 14 10 0 "ByFB" 1 0 1 0.5 -1 1
"40175" 104 14 11 1 "ByFB" 1 0 1 0.5 -1 1
"40055" 104 14 12 0 "ByFB" 1 0 1 0.5 -1 1
"40380" 104 14 13 0 "ByFB" 1 0 1 0.5 -1 1
"40421" 104 14 14 0 "ByFB" 1 0 1 0.5 -1 1
"38716" 104 14 15 0 "ByFB" 1 0 1 0.5 -1 1
"38717" 104 14 16 0 "ByFB" 1 0 1 0.5 -1 1
"38718" 104 14 17 0 "ByFB" 1 0 1 0.5 -1 1
"38719" 104 14 18 0 "ByFB" 1 0 1 0.5 -1 1
"38720" 104 14 19 0 "ByFB" 1 0 1 0.5 -1 1
"38721" 104 14 20 0 "ByFB" 1 0 1 0.5 -1 1
"38722" 104 14 21 0 "ByFB" 1 0 1 0.5 -1 1
"38723" 104 14 22 0 "ByFB" 1 0 1 0.5 -1 1
"39088" 104 14 23 0 "ByFB" 1 0 1 0.5 -1 1
"39089" 104 14 24 0 "ByFB" 1 0 1 0.5 -1 1
"39090" 104 14 25 0 "ByFB" 1 0 1 0.5 -1 1
"42738" 104 15 1 1 "ByFB" 1 7 50 0.5 1 1
"42739" 104 15 2 1 "ByFB" 1 7 50 0.5 1 1
"42740" 104 15 3 1 "ByFB" 1 7 50 0.5 1 1
"42377" 104 15 4 1 "ByFB" 1 7 50 0.5 1 1
"42378" 104 15 5 1 "ByFB" 1 7 50 0.5 1 1
"42379" 104 15 6 1 "ByFB" 1 7 50 0.5 1 1
"42016" 104 15 7 0 "ByFB" 1 7 50 0.5 1 1
"42017" 104 15 8 0 "ByFB" 1 7 50 0.5 1 1
"43111" 104 15 9 0 "ByFB" 1 7 50 0.5 1 1
"43112" 104 15 10 1 "ByFB" 1 7 50 0.5 1 1
"43113" 104 15 11 1 "ByFB" 1 7 50 0.5 1 1
"43114" 104 15 12 1 "ByFB" 1 7 50 0.5 1 1
"43115" 104 15 13 1 "ByFB" 1 7 50 0.5 1 1
"43604" 104 15 14 0 "ByFB" 1 7 50 0.5 1 1
"40926" 104 15 15 0 "ByFB" 1 7 50 0.5 1 1
"41048" 104 15 16 0 "ByFB" 1 7 50 0.5 1 1
"41170" 104 15 17 0 "ByFB" 1 7 50 0.5 1 1
"41658" 104 15 18 0 "ByFB" 1 7 50 0.5 1 1
"41659" 104 15 19 0 "ByFB" 1 7 50 0.5 1 1
"41660" 104 15 20 0 "ByFB" 1 7 50 0.5 1 1
"42025" 104 15 21 0 "ByFB" 1 7 50 0.5 1 1
"42026" 104 15 22 0 "ByFB" 1 7 50 0.5 1 1
"42392" 104 15 23 0 "ByFB" 1 7 50 0.5 1 1
"42393" 104 15 24 0 "ByFB" 1 7 50 0.5 1 1
"42394" 104 15 25 0 "ByFB" 1 7 50 0.5 1 1
"46407" 104 16 1 0 "ByFB" 1 7 50 0.5 -1 1
"46408" 104 16 2 0 "ByFB" 1 7 50 0.5 -1 1
"46045" 104 16 3 0 "ByFB" 1 7 50 0.5 -1 1
"45683" 104 16 4 0 "ByFB" 1 7 50 0.5 -1 1
"45684" 104 16 5 0 "ByFB" 1 7 50 0.5 -1 1
"46049" 104 16 6 1 "ByFB" 1 7 50 0.5 -1 1
"46050" 104 16 7 1 "ByFB" 1 7 50 0.5 -1 1
"46051" 104 16 8 1 "ByFB" 1 7 50 0.5 -1 1
"46416" 104 16 9 0 "ByFB" 1 7 50 0.5 -1 1
"46417" 104 16 10 0 "ByFB" 1 7 50 0.5 -1 1
"46419" 104 16 11 0 "ByFB" 1 7 50 0.5 -1 1
"46541" 104 16 12 0 "ByFB" 1 7 50 0.5 -1 1
"46542" 104 16 13 0 "ByFB" 1 7 50 0.5 -1 1
"46664" 104 16 14 0 "ByFB" 1 7 50 0.5 -1 1
"44231" 104 16 15 0 "ByFB" 1 7 50 0.5 -1 1
"44596" 104 16 16 0 "ByFB" 1 7 50 0.5 -1 1
"44597" 104 16 17 0 "ByFB" 1 7 50 0.5 -1 1
"44598" 104 16 18 0 "ByFB" 1 7 50 0.5 -1 1
"44599" 104 16 19 0 "ByFB" 1 7 50 0.5 -1 1
"44600" 104 16 20 0 "ByFB" 1 7 50 0.5 -1 1
"44601" 104 16 21 0 "ByFB" 1 7 50 0.5 -1 1
"44602" 104 16 22 0 "ByFB" 1 7 50 0.5 -1 1
"44603" 104 16 23 0 "ByFB" 1 7 50 0.5 -1 1
"44604" 104 16 24 0 "ByFB" 1 7 50 0.5 -1 1
"44605" 104 16 25 0 "ByFB" 1 7 50 0.5 -1 1
"48253" 104 17 1 0 "ByFB" 1 30 50 0.5 1 1
"48254" 104 17 2 0 "ByFB" 1 30 50 0.5 1 1
"48255" 104 17 3 0 "ByFB" 1 30 50 0.5 1 1
"47892" 104 17 4 0 "ByFB" 1 30 50 0.5 1 1
"47893" 104 17 5 0 "ByFB" 1 30 50 0.5 1 1
"49719" 104 17 6 0 "ByFB" 1 30 50 0.5 1 1
"49599" 104 17 7 0 "ByFB" 1 30 50 0.5 1 1
"49600" 104 17 8 0 "ByFB" 1 30 50 0.5 1 1
"49724" 104 17 9 0 "ByFB" 1 30 50 0.5 1 1
"49725" 104 17 10 0 "ByFB" 1 30 50 0.5 1 1
"49360" 104 17 11 0 "ByFB" 1 30 50 0.5 1 1
"49361" 104 17 12 0 "ByFB" 1 30 50 0.5 1 1
"49728" 104 17 13 0 "ByFB" 1 30 50 0.5 1 1
"49608" 104 17 14 0 "ByFB" 1 30 50 0.5 1 1
"48267" 104 17 15 0 "ByFB" 1 30 50 0.5 1 1
"48268" 104 17 16 0 "ByFB" 1 30 50 0.5 1 1
"49733" 104 17 17 0 "ByFB" 1 30 50 0.5 1 1
"49731" 104 17 18 0 "ByFB" 1 30 50 0.5 1 1
"49732" 104 17 19 0 "ByFB" 1 30 50 0.5 1 1
"49857" 104 17 20 0 "ByFB" 1 30 50 0.5 1 1
"49858" 104 17 21 0 "ByFB" 1 30 50 0.5 1 1
"49735" 104 17 22 0 "ByFB" 1 30 50 0.5 1 1
"49615" 104 17 23 0 "ByFB" 1 30 50 0.5 1 1
"49616" 104 17 24 0 "ByFB" 1 30 50 0.5 1 1
"49738" 104 17 25 0 "ByFB" 1 30 50 0.5 1 1
"52296" 104 18 1 0 "ByFB" 1 30 50 0.5 -1 1
"52999" 104 18 2 0 "ByFB" 1 30 50 0.5 -1 1
"52662" 104 18 3 0 "ByFB" 1 30 50 0.5 -1 1
"52663" 104 18 4 0 "ByFB" 1 30 50 0.5 -1 1
"52664" 104 18 5 0 "ByFB" 1 30 50 0.5 -1 1
"52665" 104 18 6 0 "ByFB" 1 30 50 0.5 -1 1
"52788" 104 18 7 0 "ByFB" 1 30 50 0.5 -1 1
"52911" 104 18 8 0 "ByFB" 1 30 50 0.5 -1 1
"52912" 104 18 9 0 "ByFB" 1 30 50 0.5 -1 1
"52928" 104 18 10 0 "ByFB" 1 30 50 0.5 -1 1
"52547" 104 18 11 0 "ByFB" 1 30 50 0.5 -1 1
"52669" 104 18 12 0 "ByFB" 1 30 50 0.5 -1 1
"52670" 104 18 13 0 "ByFB" 1 30 50 0.5 -1 1
"52671" 104 18 14 0 "ByFB" 1 30 50 0.5 -1 1
"51211" 104 18 15 0 "ByFB" 1 30 50 0.5 -1 1
"51212" 104 18 16 0 "ByFB" 1 30 50 0.5 -1 1
"51213" 104 18 17 0 "ByFB" 1 30 50 0.5 -1 1
"51214" 104 18 18 0 "ByFB" 1 30 50 0.5 -1 1
"51215" 104 18 19 0 "ByFB" 1 30 50 0.5 -1 1
"51216" 104 18 20 0 "ByFB" 1 30 50 0.5 -1 1
"51217" 104 18 21 0 "ByFB" 1 30 50 0.5 -1 1
"50137" 104 18 22 0 "ByFB" 1 30 50 0.5 -1 1
"50489" 104 18 23 0 "ByFB" 1 30 50 0.5 -1 1
"51219" 104 18 24 0 "ByFB" 1 30 50 0.5 -1 1
"51220" 104 18 25 0 "ByFB" 1 30 50 0.5 -1 1
"55963" 104 24 1 1 "ByFB" 1 -2 -1 0.5 -3 1
"55964" 104 24 2 1 "ByFB" 1 -2 -1 0.5 -3 1
"55601" 104 24 3 1 "ByFB" 1 -2 -1 0.5 -3 1
"55603" 104 24 4 1 "ByFB" 1 -2 -1 0.5 -3 1
"55604" 104 24 5 1 "ByFB" 1 -2 -1 0.5 -3 1
"55605" 104 24 6 0 "ByFB" 1 -2 -1 0.5 -3 1
"55606" 104 24 7 0 "ByFB" 1 -2 -1 0.5 -3 1
"55607" 104 24 8 0 "ByFB" 1 -2 -1 0.5 -3 1
"56095" 104 24 9 0 "ByFB" 1 -2 -1 0.5 -3 1
"56096" 104 24 10 0 "ByFB" 1 -2 -1 0.5 -3 1
"55852" 104 24 11 0 "ByFB" 1 -2 -1 0.5 -3 1
"55853" 104 24 12 1 "ByFB" 1 -2 -1 0.5 -3 1
"55975" 104 24 13 1 "ByFB" 1 -2 -1 0.5 -3 1
"56087" 104 24 14 0 "ByFB" 1 -2 -1 0.5 -3 1
"55244" 104 24 15 0 "ByFB" 1 -2 -1 0.5 -3 1
"55245" 104 24 16 0 "ByFB" 1 -2 -1 0.5 -3 1
"55611" 104 24 17 0 "ByFB" 1 -2 -1 0.5 -3 1
"55612" 104 24 18 0 "ByFB" 1 -2 -1 0.5 -3 1
"55613" 104 24 19 1 "ByFB" 1 -2 -1 0.5 -3 1
"55978" 104 24 20 0 "ByFB" 1 -2 -1 0.5 -3 1
"55899" 104 24 21 0 "ByFB" 1 -2 -1 0.5 -3 1
"55250" 104 24 22 0 "ByFB" 1 -2 -1 0.5 -3 1
"55251" 104 24 23 0 "ByFB" 1 -2 -1 0.5 -3 1
"55252" 104 24 24 1 "ByFB" 1 -2 -1 0.5 -3 1
"55253" 104 24 25 1 "ByFB" 1 -2 -1 0.5 -3 1
"58903" 104 25 1 1 "ByFB" 1 2 3 0.5 1 1
"58904" 104 25 2 1 "ByFB" 1 2 3 0.5 1 1
"58905" 104 25 3 1 "ByFB" 1 2 3 0.5 1 1
"58542" 104 25 4 1 "ByFB" 1 2 3 0.5 1 1
"58543" 104 25 5 1 "ByFB" 1 2 3 0.5 1 1
"58908" 104 25 6 0 "ByFB" 1 2 3 0.5 1 1
"59193" 104 25 7 1 "ByFB" 1 2 3 0.5 1 1
"59113" 104 25 8 0 "ByFB" 1 2 3 0.5 1 1
"59154" 104 25 9 0 "ByFB" 1 2 3 0.5 1 1
"59155" 104 25 10 1 "ByFB" 1 2 3 0.5 1 1
"58547" 104 25 11 1 "ByFB" 1 2 3 0.5 1 1
"58548" 104 25 12 0 "ByFB" 1 2 3 0.5 1 1
"58549" 104 25 13 0 "ByFB" 1 2 3 0.5 1 1
"59240" 104 25 14 0 "ByFB" 1 2 3 0.5 1 1
"57090" 104 25 15 0 "ByFB" 1 2 3 0.5 1 1
"57091" 104 25 16 0 "ByFB" 1 2 3 0.5 1 1
"57821" 104 25 17 0 "ByFB" 1 2 3 0.5 1 1
"58186" 104 25 18 0 "ByFB" 1 2 3 0.5 1 1
"58187" 104 25 19 0 "ByFB" 1 2 3 0.5 1 1
"58188" 104 25 20 0 "ByFB" 1 2 3 0.5 1 1
"57825" 104 25 21 0 "ByFB" 1 2 3 0.5 1 1
"57460" 104 25 22 0 "ByFB" 1 2 3 0.5 1 1
"57826" 104 25 23 0 "ByFB" 1 2 3 0.5 1 1
"57827" 104 25 24 0 "ByFB" 1 2 3 0.5 1 1
"57828" 104 25 25 0 "ByFB" 1 2 3 0.5 1 1
"62207" 104 26 1 0 "ByFB" 1 16 50 0.4 1 1
"61844" 104 26 2 0 "ByFB" 1 16 50 0.4 1 1
"61846" 104 26 3 0 "ByFB" 1 16 50 0.4 1 1
"61847" 104 26 4 0 "ByFB" 1 16 50 0.4 1 1
"61848" 104 26 5 0 "ByFB" 1 16 50 0.4 1 1
"61849" 104 26 6 1 "ByFB" 1 16 50 0.4 1 1
"62214" 104 26 7 1 "ByFB" 1 16 50 0.4 1 1
"62339" 104 26 8 1 "ByFB" 1 16 50 0.4 1 1
"62218" 104 26 9 1 "ByFB" 1 16 50 0.4 1 1
"62219" 104 26 10 1 "ByFB" 1 16 50 0.4 1 1
"62217" 104 26 11 1 "ByFB" 1 16 50 0.4 1 1
"62097" 104 26 12 1 "ByFB" 1 16 50 0.4 1 1
"62098" 104 26 13 1 "ByFB" 1 16 50 0.4 1 1
"62305" 104 26 14 1 "ByFB" 1 16 50 0.4 1 1
"61488" 104 26 15 0 "ByFB" 1 16 50 0.4 1 1
"61489" 104 26 16 1 "ByFB" 1 16 50 0.4 1 1
"61490" 104 26 17 1 "ByFB" 1 16 50 0.4 1 1
"61491" 104 26 18 0 "ByFB" 1 16 50 0.4 1 1
"61856" 104 26 19 0 "ByFB" 1 16 50 0.4 1 1
"61857" 104 26 20 0 "ByFB" 1 16 50 0.4 1 1
"61858" 104 26 21 0 "ByFB" 1 16 50 0.4 1 1
"61129" 104 26 22 0 "ByFB" 1 16 50 0.4 1 1
