"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"32533" 150 64 16 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32454" 150 64 17 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32617" 150 64 18 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32618" 150 64 19 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32660" 150 64 20 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32904" 150 64 21 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32905" 150 64 22 0 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"32906" 150 64 23 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"33271" 150 64 24 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"33272" 150 64 25 1 "ByFB" "ambiguous" 0.1 -8 5 0.9 -43 1 "-" 0 1
"34367" 150 66 1 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34405" 150 66 2 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34369" 150 66 3 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34406" 150 66 4 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34447" 150 66 5 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34449" 150 66 6 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"34409" 150 66 7 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35469" 150 66 8 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35470" 150 66 9 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35471" 150 66 10 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35108" 150 66 11 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35109" 150 66 12 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35110" 150 66 13 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35111" 150 66 14 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35112" 150 66 15 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35113" 150 66 16 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35114" 150 66 17 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35115" 150 66 18 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35116" 150 66 19 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35117" 150 66 20 1 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35118" 150 66 21 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35483" 150 66 22 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35484" 150 66 23 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35485" 150 66 24 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"35486" 150 66 25 0 "ByFB" "multiOut" 0.6 2 54 0.1 20 5 "L-skew" 0 0
"36416" 150 67 1 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36701" 150 67 2 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36702" 150 67 3 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36703" 150 67 4 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36704" 150 67 5 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36705" 150 67 6 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36827" 150 67 7 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36707" 150 67 8 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36587" 150 67 9 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36709" 150 67 10 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36507" 150 67 11 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36508" 150 67 12 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36453" 150 67 13 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36470" 150 67 14 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36471" 150 67 15 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36715" 150 67 16 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36837" 150 67 17 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36838" 150 67 18 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36839" 150 67 19 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36840" 150 67 20 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36841" 150 67 21 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36842" 150 67 22 0 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36843" 150 67 23 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36723" 150 67 24 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"36521" 150 67 25 1 "ByFB" "correlated" 0.25 4 54 0.25 11 1 "-" 1 0
"38501" 150 69 1 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38504" 150 69 2 1 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38507" 150 69 3 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39158" 150 69 4 1 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39038" 150 69 5 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38918" 150 69 6 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38919" 150 69 7 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38799" 150 69 8 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38800" 150 69 9 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38922" 150 69 10 1 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38680" 150 69 11 1 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38681" 150 69 12 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38682" 150 69 13 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38683" 150 69 14 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38684" 150 69 15 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39049" 150 69 16 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39050" 150 69 17 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39172" 150 69 18 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"39052" 150 69 19 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38932" 150 69 20 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38933" 150 69 21 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38813" 150 69 22 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38814" 150 69 23 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38936" 150 69 24 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"38937" 150 69 25 0 "ByFB" "ambiguous" 0.5 11 31 0.95 21 3 "Symm" 0 1
"40514" 150 73 1 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40474" 150 73 2 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40435" 150 73 3 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40476" 150 73 4 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40396" 150 73 5 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40478" 150 73 6 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40642" 150 73 7 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40643" 150 73 8 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40887" 150 73 9 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40888" 150 73 10 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40646" 150 73 11 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40647" 150 73 12 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40418" 150 73 13 1 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40527" 150 73 14 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40379" 150 73 15 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40380" 150 73 16 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40408" 150 73 17 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40409" 150 73 18 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40370" 150 73 19 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"40899" 150 73 20 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"41388" 150 73 21 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"41389" 150 73 22 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"41634" 150 73 23 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"41756" 150 73 24 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"41757" 150 73 25 0 "ByFB" "multiOut" 1 2 51 0.05 0 7 "Symm" 0 0
"42485" 150 74 1 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42486" 150 74 2 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42487" 150 74 3 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42609" 150 74 4 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42448" 150 74 5 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42408" 150 74 6 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42409" 150 74 7 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42491" 150 74 8 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42736" 150 74 9 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42737" 150 74 10 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42575" 150 74 11 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42496" 150 74 12 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42618" 150 74 13 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42619" 150 74 14 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42499" 150 74 15 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42500" 150 74 16 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42541" 150 74 17 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42542" 150 74 18 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42502" 150 74 19 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42462" 150 74 20 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42423" 150 74 21 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42545" 150 74 22 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42750" 150 74 23 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42751" 150 74 24 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"42752" 150 74 25 0 "ByFB" "ambiguous" 0.05 16 14 0.9 10 3 "Symm" 0 1
"44408" 150 76 1 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44381" 150 76 2 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44409" 150 76 3 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44453" 150 76 4 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44495" 150 76 5 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44496" 150 76 6 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44457" 150 76 7 0 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44701" 150 76 8 0 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44581" 150 76 9 0 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44501" 150 76 10 0 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44379" 150 76 11 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"44366" 150 76 12 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45439" 150 76 13 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45440" 150 76 14 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45441" 150 76 15 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45442" 150 76 16 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45443" 150 76 17 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45444" 150 76 18 0 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"46176" 150 76 19 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"46177" 150 76 20 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"46178" 150 76 21 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45814" 150 76 22 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45815" 150 76 23 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"45816" 150 76 24 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"46060" 150 76 25 1 "ByFB" "ambiguous" 0.01 16 20 0.5 13 5 "Symm" 0 1
"48004" 150 81 1 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48168" 150 81 2 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48006" 150 81 3 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48210" 150 81 4 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48316" 150 81 5 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48009" 150 81 6 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48010" 150 81 7 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48319" 150 81 8 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48012" 150 81 9 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48013" 150 81 10 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48014" 150 81 11 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48015" 150 81 12 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48138" 150 81 13 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48139" 150 81 14 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48140" 150 81 15 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48141" 150 81 16 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48350" 150 81 17 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48349" 150 81 18 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"47900" 150 81 19 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48022" 150 81 20 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"48023" 150 81 21 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"47295" 150 81 22 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"47660" 150 81 23 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"47661" 150 81 24 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"47662" 150 81 25 0 "ByFB" "ambiguous" 0.25 2 -1 0.9 -32 1 "-" 0 1
"49485" 150 82 1 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49486" 150 82 2 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49487" 150 82 3 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49488" 150 82 4 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49489" 150 82 5 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49490" 150 82 6 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49491" 150 82 7 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49492" 150 82 8 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49493" 150 82 9 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49494" 150 82 10 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50105" 150 82 11 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50106" 150 82 12 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50311" 150 82 13 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50312" 150 82 14 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50336" 150 82 15 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50328" 150 82 16 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50302" 150 82 17 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50316" 150 82 18 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50317" 150 82 19 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50114" 150 82 20 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50237" 150 82 21 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"50115" 150 82 22 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49995" 150 82 23 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49996" 150 82 24 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"49997" 150 82 25 1 "ByFB" "ambiguous" 1 25 26 0.01 25 7 "Symm" 0 1
"52062" 150 86 1 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52185" 150 86 2 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52186" 150 86 3 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52324" 150 86 4 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52298" 150 86 5 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52295" 150 86 6 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52068" 150 86 7 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52069" 150 86 8 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51949" 150 86 9 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51707" 150 86 10 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51587" 150 86 11 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51952" 150 86 12 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51953" 150 86 13 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52197" 150 86 14 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52198" 150 86 15 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52199" 150 86 16 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52318" 150 86 17 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52243" 150 86 18 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52259" 150 86 19 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52080" 150 86 20 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52081" 150 86 21 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51353" 150 86 22 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51354" 150 86 23 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51355" 150 86 24 0 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"51356" 150 86 25 1 "ByFB" "ambiguous" 0.5 -11 61 0.75 -49 1 "-" 0 1
"52936" 150 87 1 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"52937" 150 87 2 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53183" 150 87 3 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53184" 150 87 4 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53914" 150 87 5 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53915" 150 87 6 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54284" 150 87 7 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54282" 150 87 8 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54203" 150 87 9 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53920" 150 87 10 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53800" 150 87 11 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53680" 150 87 12 0 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53681" 150 87 13 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53682" 150 87 14 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54047" 150 87 15 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54048" 150 87 16 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54049" 150 87 17 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54293" 150 87 18 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54294" 150 87 19 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54215" 150 87 20 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54173" 150 87 21 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"54174" 150 87 22 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53567" 150 87 23 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53568" 150 87 24 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"53569" 150 87 25 1 "ByFB" "multiOut" 1 -2 4 0.99 -34 7 "Symm" 0 0
"55756" 150 88 1 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55757" 150 88 2 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55758" 150 88 3 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55759" 150 88 4 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55760" 150 88 5 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55761" 150 88 6 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
"55762" 150 88 7 1 "ByFB" "ambiguous" 0.05 -7 13 0.25 -15 1 "-" 0 1
