"subject" "problem" "trial" "choice" "condition" "type" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"15387" 105 22 24 0 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15469" 105 22 25 0 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"16966" 105 23 1 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"16967" 105 23 2 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18061" 105 23 3 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18062" 105 23 4 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18063" 105 23 5 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18430" 105 23 6 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18067" 105 23 7 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18068" 105 23 8 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18070" 105 23 9 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18435" 105 23 10 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18436" 105 23 11 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18437" 105 23 12 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18438" 105 23 13 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18439" 105 23 14 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18440" 105 23 15 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18077" 105 23 16 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18078" 105 23 17 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18079" 105 23 18 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18080" 105 23 19 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18445" 105 23 20 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18446" 105 23 21 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18326" 105 23 22 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18327" 105 23 23 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18652" 105 23 24 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18656" 105 23 25 1 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"21000" 105 27 1 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21001" 105 27 2 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21366" 105 27 3 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21367" 105 27 4 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21368" 105 27 5 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21369" 105 27 6 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21370" 105 27 7 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20278" 105 27 8 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20279" 105 27 9 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20280" 105 27 10 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20281" 105 27 11 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20282" 105 27 12 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20648" 105 27 13 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20649" 105 27 14 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20650" 105 27 15 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21381" 105 27 16 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21382" 105 27 17 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21383" 105 27 18 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21749" 105 27 19 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21386" 105 27 20 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21387" 105 27 21 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21388" 105 27 22 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21632" 105 27 23 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21754" 105 27 24 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21755" 105 27 25 0 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"24305" 105 28 1 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24306" 105 28 2 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24307" 105 28 3 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24308" 105 28 4 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24309" 105 28 5 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24674" 105 28 6 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24675" 105 28 7 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23583" 105 28 8 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23584" 105 28 9 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23585" 105 28 10 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23586" 105 28 11 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23587" 105 28 12 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23588" 105 28 13 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23589" 105 28 14 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23590" 105 28 15 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23591" 105 28 16 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23956" 105 28 17 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23957" 105 28 18 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23958" 105 28 19 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23959" 105 28 20 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23960" 105 28 21 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"23961" 105 28 22 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24327" 105 28 23 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24328" 105 28 24 0 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"24329" 105 28 25 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
"27974" 105 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27975" 105 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27976" 105 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27977" 105 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27978" 105 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27979" 105 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"27980" 105 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26888" 105 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26889" 105 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26890" 105 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26891" 105 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26892" 105 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26893" 105 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26894" 105 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26895" 105 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26896" 105 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26897" 105 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26898" 105 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26899" 105 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26900" 105 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26901" 105 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26902" 105 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26903" 105 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26904" 105 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26905" 105 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"666" 106 13 1 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"667" 106 13 2 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"668" 106 13 3 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"669" 106 13 4 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"670" 106 13 5 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"671" 106 13 6 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"672" 106 13 7 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"673" 106 13 8 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"674" 106 13 9 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"675" 106 13 10 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2986" 106 13 11 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2987" 106 13 12 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3069" 106 13 13 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3097" 106 13 14 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3085" 106 13 15 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3032" 106 13 16 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2952" 106 13 17 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2871" 106 13 18 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2751" 106 13 19 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3036" 106 13 20 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2875" 106 13 21 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2957" 106 13 22 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"2998" 106 13 23 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3082" 106 13 24 1 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3110" 106 13 25 0 "ByFB" "acceptReject" 1 0 50 0.5 -50 1 "-" 0 0
"3971" 106 19 1 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3972" 106 19 2 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3973" 106 19 3 1 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3974" 106 19 4 1 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3975" 106 19 5 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3976" 106 19 6 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3977" 106 19 7 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3978" 106 19 8 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3979" 106 19 9 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"3980" 106 19 10 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5804" 106 19 11 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5441" 106 19 12 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5442" 106 19 13 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6215" 106 19 14 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6133" 106 19 15 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6174" 106 19 16 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6135" 106 19 17 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5812" 106 19 18 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6097" 106 19 19 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5814" 106 19 20 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5815" 106 19 21 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"5816" 106 19 22 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6101" 106 19 23 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6102" 106 19 24 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"6143" 106 19 25 0 "ByFB" "StPetersburg - CoinToss" 1 9 9 1 9 8 "R-skew" 0 0
"8005" 106 20 1 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8006" 106 20 2 0 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8007" 106 20 3 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8008" 106 20 4 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8373" 106 20 5 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8374" 106 20 6 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8375" 106 20 7 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7647" 106 20 8 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7648" 106 20 9 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7649" 106 20 10 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7286" 106 20 11 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7287" 106 20 12 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7288" 106 20 13 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7289" 106 20 14 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7290" 106 20 15 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7291" 106 20 16 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"7292" 106 20 17 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8386" 106 20 18 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8387" 106 20 19 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8388" 106 20 20 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8756" 106 20 21 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8757" 106 20 22 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8758" 106 20 23 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8759" 106 20 24 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"8760" 106 20 25 1 "ByFB" "StPetersburg - Abstract" 1 9 9 1 9 8 "R-skew" 0 0
"12039" 106 21 1 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12040" 106 21 2 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12041" 106 21 3 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12042" 106 21 4 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11314" 106 21 5 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11315" 106 21 6 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"11316" 106 21 7 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10588" 106 21 8 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10953" 106 21 9 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10954" 106 21 10 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10591" 106 21 11 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10592" 106 21 12 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10593" 106 21 13 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10594" 106 21 14 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10595" 106 21 15 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10596" 106 21 16 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10597" 106 21 17 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10598" 106 21 18 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10599" 106 21 19 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"10600" 106 21 20 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12304" 106 21 21 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12426" 106 21 22 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12427" 106 21 23 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12307" 106 21 24 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"12429" 106 21 25 0 "ByFB" "21" 0.5 0 10 0.5 0 1 "-" 0 1
"14858" 106 22 1 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"14980" 106 22 2 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15549" 106 22 3 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15347" 106 22 4 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"14983" 106 22 5 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15474" 106 22 6 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15352" 106 22 7 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15353" 106 22 8 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15593" 106 22 9 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15598" 106 22 10 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15356" 106 22 11 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15597" 106 22 12 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15358" 106 22 13 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15359" 106 22 14 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15578" 106 22 15 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15361" 106 22 16 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15241" 106 22 17 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15527" 106 22 18 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15487" 106 22 19 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15365" 106 22 20 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15488" 106 22 21 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15606" 106 22 22 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15571" 106 22 23 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15491" 106 22 24 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"15573" 106 22 25 1 "ByFB" "22" 0.1 0 10 0.1 0 1 "-" 0 1
"17191" 106 23 1 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17192" 106 23 2 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17193" 106 23 3 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17194" 106 23 4 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17195" 106 23 5 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17926" 106 23 6 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17927" 106 23 7 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17564" 106 23 8 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17930" 106 23 9 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"17931" 106 23 10 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18296" 106 23 11 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18662" 106 23 12 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18663" 106 23 13 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18664" 106 23 14 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18625" 106 23 15 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18302" 106 23 16 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18303" 106 23 17 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18304" 106 23 18 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18305" 106 23 19 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18630" 106 23 20 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18550" 106 23 21 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18511" 106 23 22 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18431" 106 23 23 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18635" 106 23 24 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"18721" 106 23 25 0 "ByFB" "23" 0.9 0 10 0.9 0 1 "-" 0 1
"20496" 106 27 1 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20497" 106 27 2 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20498" 106 27 3 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20499" 106 27 4 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20500" 106 27 5 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20501" 106 27 6 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20502" 106 27 7 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20503" 106 27 8 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20504" 106 27 9 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20505" 106 27 10 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20506" 106 27 11 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20507" 106 27 12 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20144" 106 27 13 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20145" 106 27 14 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"20146" 106 27 15 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21606" 106 27 16 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21607" 106 27 17 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21608" 106 27 18 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21814" 106 27 19 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21611" 106 27 20 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21612" 106 27 21 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21613" 106 27 22 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21817" 106 27 23 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21859" 106 27 24 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"21779" 106 27 25 1 "ByFB" "27" 1 16 48 0.4 1 3 "L-skew" 0 0
"23801" 106 28 1 1 "ByFB" "negCorrelation" 0.5 0 9 0.5 0 1 "-" -1 0
