"subject" "problem" "trial" "choice" "condition" "task" "pHa" "La" "Hb" "pHb" "Lb" "LotNum" "LotShape" "Corr" "Amb"
"26616" 330 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26617" 330 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26618" 26 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26619" 26 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26620" 26 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26621" 1107 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26622" 1107 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26623" 1107 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26624" 1107 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26625" 1107 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26626" 1107 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26627" 1107 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26628" 1314 30 5 0 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26629" 1314 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26630" 1314 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26631" 301 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26632" 301 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26633" 301 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26634" 301 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26635" 301 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26636" 301 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26637" 301 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26638" 301 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26639" 301 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26640" 301 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26641" 301 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26642" 301 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26643" 301 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26644" 301 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26645" 301 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26646" 301 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26647" 301 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26648" 301 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26649" 301 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26650" 301 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26651" 301 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26652" 301 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26653" 314 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26654" 314 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26655" 314 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26656" 314 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26657" 314 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26658" 314 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26659" 1104 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26660" 1104 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26661" 1104 30 3 0 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26662" 1104 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26663" 1322 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26664" 1322 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26665" 1322 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26666" 1322 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26667" 1322 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26668" 1322 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26669" 1322 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26670" 1322 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26671" 1322 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26672" 1322 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26673" 1322 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26674" 1322 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26675" 1322 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26676" 1322 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26677" 1322 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26678" 1322 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26679" 1322 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26680" 1322 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26681" 2 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26682" 2 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26683" 2 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26684" 2 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26685" 2 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26686" 2 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26687" 2 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26688" 2 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26689" 2 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26690" 2 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26691" 1109 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26692" 1109 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26693" 1109 30 3 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26694" 1109 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26695" 1109 30 5 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26696" 1109 30 6 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26697" 1109 30 7 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26698" 1109 30 8 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26699" 1109 30 9 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26700" 1109 30 10 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26701" 1109 30 11 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26702" 1109 30 12 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26703" 1109 30 13 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26704" 1109 30 14 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26705" 1109 30 15 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26706" 1109 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26707" 1109 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26708" 1109 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26709" 1109 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26710" 1109 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26711" 1109 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26712" 1109 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26713" 1109 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26714" 1109 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26715" 1109 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26716" 311 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26717" 311 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26718" 311 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26719" 1345 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26720" 1345 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26721" 1345 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26722" 1345 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26723" 1345 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26724" 1345 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26725" 1345 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26726" 316 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26727" 316 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26728" 316 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26729" 316 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26730" 316 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26731" 316 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26732" 316 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26733" 316 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26734" 316 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26735" 316 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26736" 316 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26737" 316 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26738" 316 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26739" 316 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26740" 316 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26741" 316 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26742" 316 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26743" 316 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26744" 316 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26745" 316 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26746" 316 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26747" 316 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26748" 12 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26749" 12 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26750" 12 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26751" 12 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26752" 12 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26753" 12 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26754" 1201 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26755" 1201 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26756" 1201 30 3 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26757" 1201 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26758" 1350 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26759" 1350 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26760" 1350 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26761" 1350 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26762" 1350 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26763" 1350 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26764" 1350 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26765" 1350 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26766" 1350 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26767" 1350 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26768" 1350 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26769" 1350 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26770" 1350 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26771" 1350 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26772" 1350 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26773" 1350 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26774" 1350 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26775" 1350 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26776" 17 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26777" 17 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26778" 17 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26779" 17 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26780" 17 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26781" 17 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26782" 17 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26783" 17 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26784" 17 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26785" 17 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26786" 1206 30 1 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26787" 1206 30 2 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26788" 1206 30 3 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26789" 1206 30 4 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26790" 1206 30 5 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26791" 1206 30 6 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26792" 1206 30 7 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26793" 1206 30 8 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26794" 1206 30 9 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26795" 1206 30 10 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26796" 1206 30 11 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26797" 1206 30 12 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26798" 1206 30 13 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26799" 1206 30 14 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26800" 1206 30 15 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26801" 1206 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26802" 1206 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26803" 1206 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26804" 1206 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26805" 1206 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26806" 1206 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26807" 1206 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26808" 1206 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26809" 1206 30 24 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26810" 1206 30 25 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26811" 326 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26812" 326 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26813" 326 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26814" 1321 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26815" 1321 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26816" 1321 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26817" 1321 30 23 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26818" 1321 30 24 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26819" 1321 30 25 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26820" 1 30 16 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26821" 601 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26822" 601 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26823" 601 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26824" 601 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26825" 601 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26826" 601 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26827" 601 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26828" 601 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26829" 601 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26830" 601 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26831" 601 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26832" 601 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26833" 601 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26834" 601 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26835" 601 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26836" 601 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26837" 601 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26838" 601 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26839" 601 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26840" 601 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26841" 601 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26842" 601 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26843" 27 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26844" 27 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26845" 27 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26846" 1108 30 17 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26847" 1108 30 18 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26848" 1108 30 19 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26849" 1108 30 20 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26850" 1108 30 21 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26851" 1108 30 22 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26852" 1108 30 23 1 "ByProb" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26853" 1316 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26854" 1316 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26855" 1316 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26856" 302 30 1 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26857" 302 30 2 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26858" 302 30 3 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26859" 302 30 4 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26860" 302 30 5 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26861" 302 30 6 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26862" 302 30 7 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26863" 302 30 8 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26864" 302 30 9 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26865" 302 30 10 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26866" 302 30 11 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26867" 302 30 12 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26868" 302 30 13 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26869" 302 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26870" 302 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26871" 302 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26872" 302 30 17 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26873" 302 30 18 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26874" 302 30 19 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26875" 302 30 20 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26876" 302 30 21 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26877" 302 30 22 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26878" 315 30 14 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26879" 315 30 15 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
"26880" 315 30 16 1 "ByFB" "posCorrelation" 0.5 0 8 0.5 0 1 "-" 1 0
